Shipment_ID,Origin_City,Destination_City,Shipment_Type,Weight_kg,Distance_km,Customer_Segment,On_Time,vehicle_type,fuel_type,traffic_intensity,avg_speed_kmph,capacity_kg,load_factor,emission_factor,co2_emission_kg,lane_id
530,Kayseri,Bursa,Hava,1823.48,1732.9,Bireysel,1,Diesel,Electric,0,75.74691239474723,12000.0,0.2,0.45,155.961,Kayseri_Bursa
531,Konya,İstanbul,Deniz,63.86,343.8,Bireysel,1,Hybrid,Diesel,1,61.10957100594027,,,,,Konya_İstanbul
532,Kayseri,İzmir,Hava,715.16,1710.6,Bireysel,1,Diesel,Electric,0,61.04325468986672,12000.0,0.2,0.45,153.954,Kayseri_İzmir
533,Antalya,Samsun,Kara,36.55,1983.3,Bireysel,1,Hybrid,Petrol,0,45.42307155097621,,,,,Antalya_Samsun
534,İzmir,Konya,Hava,158.9,1467.3,Bireysel,1,Electric,Electric,0,10.0,4000.0,0.2,0.05,14.673,İzmir_Konya
535,Konya,Ankara,Kara,1822.78,1580.3,Bireysel,1,Hybrid,Petrol,0,61.72256155874305,,,,,Konya_Ankara
536,Ankara,Bursa,Deniz,712.95,1989.1,Bireysel,1,Diesel,Diesel,0,38.03136226329926,12000.0,0.2,0.45,179.019,Ankara_Bursa
537,Samsun,Ankara,Kara,852.42,1230.7,Bireysel,1,Hybrid,Petrol,1,36.11099359894988,,,,,Samsun_Ankara
538,Kayseri,Bursa,Kara,434.61,650.4,Bireysel,0,Diesel,Diesel,1,38.91571812552736,12000.0,0.2,0.45,58.536,Kayseri_Bursa
539,Kayseri,Adana,Hava,1196.21,1683.2,Bireysel,1,Electric,Diesel,0,98.54482919359168,4000.0,0.2990525,0.05,25.168258400000003,Kayseri_Adana
540,İstanbul,İzmir,Kara,1191.63,1248.2,Bireysel,1,Hybrid,Diesel,0,60.206137546670526,,,,,İstanbul_İzmir
541,Adana,İstanbul,Deniz,747.54,1183.3,Bireysel,1,Hybrid,Diesel,0,69.34152557358178,,,,,Adana_İstanbul
542,Konya,Gaziantep,Deniz,669.4,544.6,Bireysel,1,Electric,Diesel,1,58.96183638095874,4000.0,0.2,0.05,5.4460000000000015,Konya_Gaziantep
543,Gaziantep,Antalya,Hava,1770.5,1524.9,Bireysel,1,Electric,Electric,1,50.74334060560649,4000.0,0.442625,0.05,33.747943125,Gaziantep_Antalya
544,Kayseri,Antalya,Kara,769.65,209.3,Bireysel,1,Diesel,Diesel,2,43.6461311206478,12000.0,0.2,0.45,18.837,Kayseri_Antalya
545,Samsun,Bursa,Hava,989.53,1852.4,Kurumsal,0,Diesel,Diesel,0,27.1952250837652,12000.0,0.2,0.45,166.716,Samsun_Bursa
546,Ankara,Adana,Kara,570.19,685.4,Kurumsal,1,Hybrid,Petrol,1,20.201295810967707,,,,,Ankara_Adana
547,Kayseri,İzmir,Kara,1574.61,299.2,Kurumsal,1,Hybrid,Electric,2,41.86945165268073,,,,,Kayseri_İzmir
548,Ankara,Samsun,Hava,797.91,912.6,Bireysel,1,Hybrid,Electric,1,26.25789028306736,,,,,Ankara_Samsun
549,Antalya,Samsun,Kara,1029.65,132.8,Kurumsal,1,Diesel,Diesel,1,55.61554727611834,12000.0,0.2,0.45,11.952000000000002,Antalya_Samsun
550,Antalya,İzmir,Kara,510.45,1385.0,Bireysel,1,Electric,Diesel,0,26.3601188380588,4000.0,0.2,0.05,13.85,Antalya_İzmir
551,Adana,İstanbul,Deniz,1975.38,1810.3,Bireysel,1,Diesel,Petrol,0,76.99298463448793,12000.0,0.2,0.45,162.92700000000002,Adana_İstanbul
552,İzmir,Kayseri,Kara,586.53,1682.7,Bireysel,1,Hybrid,Electric,1,68.30181028857763,,,,,İzmir_Kayseri
553,Gaziantep,Adana,Kara,1542.63,298.4,Kurumsal,1,Hybrid,Diesel,0,68.57342063955836,,,,,Gaziantep_Adana
554,İstanbul,Ankara,Deniz,857.85,296.2,Bireysel,1,Hybrid,Petrol,1,40.76577302040383,,,,,İstanbul_Ankara
555,Adana,İzmir,Kara,416.4,1636.2,Bireysel,0,Diesel,Petrol,0,24.58517405669229,12000.0,0.2,0.45,147.258,Adana_İzmir
556,Bursa,İstanbul,Hava,1600.44,1852.3,Kurumsal,1,Electric,Diesel,2,57.94571594706927,4000.0,0.40011,0.05,37.056187650000005,Bursa_İstanbul
557,İstanbul,Samsun,Deniz,670.55,948.3,Kurumsal,1,Diesel,Diesel,1,82.70506376116299,12000.0,0.2,0.45,85.34700000000001,İstanbul_Samsun
558,Konya,Gaziantep,Deniz,1731.06,1023.0,Bireysel,1,Diesel,Diesel,1,58.80048221054496,12000.0,0.2,0.45,92.07,Konya_Gaziantep
559,Samsun,Ankara,Hava,1830.94,670.6,Bireysel,1,Hybrid,Electric,0,52.11594224061406,,,,,Samsun_Ankara
560,Bursa,Gaziantep,Kara,1720.35,1793.8,Bireysel,1,Hybrid,Petrol,1,102.75648519824357,,,,,Bursa_Gaziantep
561,Bursa,Samsun,Kara,74.84,1307.6,Kurumsal,1,Diesel,Diesel,1,48.01053032275033,12000.0,0.2,0.45,117.684,Bursa_Samsun
562,Adana,İstanbul,Hava,1575.81,612.1,Bireysel,0,Diesel,Electric,1,40.594201592226206,12000.0,0.2,0.45,55.089,Adana_İstanbul
563,İzmir,Antalya,Hava,825.62,632.6,Bireysel,1,Hybrid,Electric,2,38.00714407689844,,,,,İzmir_Antalya
564,Adana,Gaziantep,Kara,1748.08,1787.8,Kurumsal,1,Diesel,Electric,1,63.06641651121247,12000.0,0.2,0.45,160.90200000000002,Adana_Gaziantep
565,Konya,Ankara,Kara,1277.72,76.6,Bireysel,1,Diesel,Petrol,2,62.692016115675365,12000.0,0.2,0.45,6.894,Konya_Ankara
566,Kayseri,Bursa,Kara,1668.12,679.3,Bireysel,1,Electric,Diesel,2,44.27987488777309,4000.0,0.4170299999999999,0.05,14.164423949999996,Kayseri_Bursa
567,Kayseri,Konya,Kara,1001.37,1131.0,Bireysel,1,Electric,Diesel,1,84.22638410268353,4000.0,0.2503425,0.05,14.156868375000002,Kayseri_Konya
568,İzmir,Kayseri,Hava,1072.38,339.0,Bireysel,1,Hybrid,Electric,1,85.82351036696947,,,,,İzmir_Kayseri
569,Konya,Antalya,Kara,293.05,229.6,Bireysel,1,Diesel,Diesel,0,30.97063260433792,12000.0,0.2,0.45,20.664,Konya_Antalya
570,İzmir,Gaziantep,Deniz,1569.05,1639.8,Bireysel,1,Electric,Petrol,1,30.07752654053961,4000.0,0.3922625,0.05,32.16160237500001,İzmir_Gaziantep
571,Ankara,Kayseri,Hava,841.68,1794.1,Bireysel,0,Diesel,Diesel,1,45.21562845249756,12000.0,0.2,0.45,161.46900000000002,Ankara_Kayseri
572,Kayseri,İzmir,Kara,1002.66,1656.0,Bireysel,1,Electric,Diesel,2,70.53219487299731,4000.0,0.2506649999999999,0.05,20.755062,Kayseri_İzmir
573,Bursa,Gaziantep,Hava,1571.27,1802.6,Bireysel,1,Hybrid,Electric,0,120.0,,,,,Bursa_Gaziantep
574,Gaziantep,Samsun,Kara,1199.7,1128.6,Kurumsal,0,Electric,Electric,0,67.73738849298773,4000.0,0.299925,0.05,16.92476775,Gaziantep_Samsun
575,Samsun,Konya,Kara,406.19,1633.9,Kurumsal,1,Hybrid,Petrol,1,107.82572670644456,,,,,Samsun_Konya
576,Konya,İstanbul,Hava,1182.51,798.9,Bireysel,1,Hybrid,Electric,1,57.60322611769384,,,,,Konya_İstanbul
577,İstanbul,Bursa,Hava,818.23,1349.2,Bireysel,0,Diesel,Diesel,1,43.5347599606707,12000.0,0.2,0.45,121.428,İstanbul_Bursa
578,İzmir,Bursa,Hava,941.7,1978.2,Bireysel,1,Hybrid,Petrol,2,69.14675095286209,,,,,İzmir_Bursa
579,Samsun,Gaziantep,Kara,61.48,490.2,Kurumsal,1,Diesel,Petrol,0,53.997706039186966,12000.0,0.2,0.45,44.118,Samsun_Gaziantep
580,İstanbul,Adana,Kara,424.01,810.3,Bireysel,1,Diesel,Petrol,0,83.30723761306557,12000.0,0.2,0.45,72.927,İstanbul_Adana
581,Samsun,Ankara,Hava,565.67,986.1,Kurumsal,1,Diesel,Electric,2,102.6650862902623,12000.0,0.2,0.45,88.74900000000001,Samsun_Ankara
582,Gaziantep,Adana,Kara,1427.36,319.1,Bireysel,1,Hybrid,Electric,0,92.77762707445588,,,,,Gaziantep_Adana
583,İstanbul,Adana,Kara,27.93,208.0,Kurumsal,1,Diesel,Petrol,1,10.76412455424002,12000.0,0.2,0.45,18.72,İstanbul_Adana
584,Adana,Antalya,Kara,820.51,1668.0,Kurumsal,1,Diesel,Petrol,2,38.751157637347205,12000.0,0.2,0.45,150.12,Adana_Antalya
585,Antalya,Konya,Hava,1848.43,1954.7,Kurumsal,1,Diesel,Electric,2,39.02455390933383,12000.0,0.2,0.45,175.923,Antalya_Konya
586,Adana,Ankara,Kara,228.2,839.2,Bireysel,1,Hybrid,Electric,1,71.70355266300902,,,,,Adana_Ankara
587,Kayseri,Gaziantep,Hava,1035.27,220.9,Bireysel,1,Electric,Diesel,0,21.378730881568814,4000.0,0.2588175,0.05,2.8586392875000004,Kayseri_Gaziantep
588,Antalya,Gaziantep,Deniz,1574.11,178.3,Bireysel,0,Electric,Diesel,1,37.42586369004434,4000.0,0.3935275,0.05,3.5082976625,Antalya_Gaziantep
589,Adana,İstanbul,Kara,1885.35,1788.1,Bireysel,1,Electric,Diesel,0,40.40922635459975,4000.0,0.4713374999999999,0.05,42.1399291875,Adana_İstanbul
590,Antalya,Gaziantep,Kara,1494.82,954.4,Bireysel,0,Hybrid,Diesel,0,95.86169074156646,,,,,Antalya_Gaziantep
591,Antalya,Samsun,Kara,1442.53,674.1,Bireysel,1,Diesel,Electric,0,115.72644259893777,12000.0,0.2,0.45,60.66900000000001,Antalya_Samsun
592,Bursa,Ankara,Hava,1653.84,979.1,Bireysel,1,Hybrid,Electric,0,66.08845845671979,,,,,Bursa_Ankara
593,İzmir,Ankara,Kara,895.17,670.7,Bireysel,1,Hybrid,Petrol,1,34.41349006075572,,,,,İzmir_Ankara
594,İzmir,Adana,Kara,1612.66,1003.6,Bireysel,1,Hybrid,Electric,2,65.90893898825192,,,,,İzmir_Adana
595,Bursa,Samsun,Kara,20.89,1726.1,Bireysel,1,Electric,Petrol,0,75.53471443438883,4000.0,0.2,0.05,17.261000000000003,Bursa_Samsun
596,Samsun,İstanbul,Hava,1849.5,1205.0,Kurumsal,1,Diesel,Diesel,1,40.9838680647457,12000.0,0.2,0.45,108.45,Samsun_İstanbul
597,Ankara,Adana,Kara,889.4,1404.6,Bireysel,1,Diesel,Diesel,1,39.091830480896405,12000.0,0.2,0.45,126.414,Ankara_Adana
598,Samsun,Kayseri,Hava,1108.99,761.1,Bireysel,1,Electric,Petrol,1,37.68474301463863,4000.0,0.2772475,0.05,10.5506536125,Samsun_Kayseri
599,İstanbul,Gaziantep,Deniz,513.49,1490.1,Bireysel,1,Hybrid,Electric,1,49.00643980399391,,,,,İstanbul_Gaziantep
600,İstanbul,Adana,Kara,1486.35,1349.9,Kurumsal,1,Hybrid,Electric,1,68.35326254225996,,,,,İstanbul_Adana
601,Antalya,İzmir,Hava,157.89,283.1,Bireysel,1,Electric,Electric,1,19.521935789245703,4000.0,0.2,0.05,2.8310000000000004,Antalya_İzmir
602,Adana,Gaziantep,Kara,1745.91,1166.7,Bireysel,1,Diesel,Electric,1,47.80573201203339,12000.0,0.2,0.45,105.003,Adana_Gaziantep
603,Adana,Samsun,Hava,1657.09,550.6,Bireysel,1,Hybrid,Diesel,0,63.471663970922485,,,,,Adana_Samsun
604,İzmir,İstanbul,Hava,436.04,1618.0,Bireysel,1,Electric,Electric,1,87.94820512157877,4000.0,0.2,0.05,16.180000000000003,İzmir_İstanbul
605,Konya,Samsun,Hava,1619.6,880.6,Bireysel,1,Diesel,Petrol,1,56.5326630644478,12000.0,0.2,0.45,79.25400000000002,Konya_Samsun
606,Samsun,Adana,Kara,1573.78,1989.6,Kurumsal,0,Diesel,Petrol,1,62.72533230776496,12000.0,0.2,0.45,179.064,Samsun_Adana
607,Kayseri,Adana,Kara,1266.27,230.4,Kurumsal,1,Electric,Diesel,0,59.90956873029647,4000.0,0.3165675,0.05,3.6468576000000006,Kayseri_Adana
608,Gaziantep,Bursa,Kara,750.17,1571.7,Bireysel,1,Hybrid,Diesel,1,66.7570598939547,,,,,Gaziantep_Bursa
609,Adana,İstanbul,Kara,546.64,1363.7,Bireysel,1,Electric,Petrol,1,70.6024941853745,4000.0,0.2,0.05,13.637,Adana_İstanbul
610,Gaziantep,Kayseri,Kara,467.41,1546.6,Bireysel,0,Electric,Electric,1,87.1171534545563,4000.0,0.2,0.05,15.466,Gaziantep_Kayseri
611,Antalya,Gaziantep,Kara,640.62,649.7,Bireysel,1,Electric,Electric,0,48.35526010521123,4000.0,0.2,0.05,6.497000000000002,Antalya_Gaziantep
612,Gaziantep,Ankara,Kara,1807.6,1009.5,Bireysel,0,Electric,Electric,2,44.07559338804668,4000.0,0.4518999999999999,0.05,22.8096525,Gaziantep_Ankara
613,Kayseri,İstanbul,Kara,159.89,1603.2,Bireysel,1,Diesel,Petrol,1,52.85259302727491,12000.0,0.2,0.45,144.288,Kayseri_İstanbul
614,Bursa,Ankara,Hava,1658.6,503.5,Kurumsal,1,Electric,Petrol,0,69.73582091197012,4000.0,0.4146499999999999,0.05,10.43881375,Bursa_Ankara
615,Kayseri,İstanbul,Kara,701.04,490.8,Kurumsal,0,Electric,Petrol,1,54.00057647655607,4000.0,0.2,0.05,4.908000000000001,Kayseri_İstanbul
616,Gaziantep,İstanbul,Kara,1045.59,1124.5,Bireysel,1,Electric,Petrol,1,14.904707545755455,4000.0,0.2613975,0.05,14.6970744375,Gaziantep_İstanbul
617,Kayseri,Samsun,Kara,1590.0,1070.9,Bireysel,1,Hybrid,Electric,1,38.753880679709255,,,,,Kayseri_Samsun
618,Ankara,İstanbul,Kara,1769.33,600.4,Bireysel,1,Diesel,Petrol,1,60.61632175947649,12000.0,0.2,0.45,54.036,Ankara_İstanbul
619,Antalya,Bursa,Deniz,692.84,631.2,Bireysel,0,Diesel,Diesel,0,98.0356095471906,12000.0,0.2,0.45,56.80800000000001,Antalya_Bursa
620,Samsun,Kayseri,Kara,926.38,591.8,Bireysel,1,Hybrid,Electric,1,44.4000547885928,,,,,Samsun_Kayseri
621,Bursa,Adana,Hava,831.96,1554.4,Bireysel,1,Electric,Diesel,0,80.22860451948067,4000.0,0.20799,0.05,16.164982800000004,Bursa_Adana
622,Adana,Konya,Deniz,31.44,1321.2,Kurumsal,1,Hybrid,Petrol,0,46.15293005345202,,,,,Adana_Konya
623,İstanbul,Ankara,Hava,595.41,1673.2,Kurumsal,1,Hybrid,Petrol,0,73.73261273904438,,,,,İstanbul_Ankara
624,Samsun,Adana,Hava,921.08,1952.2,Bireysel,0,Electric,Electric,1,57.2388032773471,4000.0,0.23027,0.05,22.476654700000005,Samsun_Adana
625,İstanbul,Konya,Hava,825.13,974.6,Bireysel,1,Hybrid,Diesel,2,89.13547302096318,,,,,İstanbul_Konya
626,Antalya,Kayseri,Deniz,1445.25,180.1,Bireysel,1,Hybrid,Electric,1,48.24268342053756,,,,,Antalya_Kayseri
627,Bursa,Kayseri,Hava,772.68,143.8,Bireysel,0,Hybrid,Diesel,0,76.32283849460772,,,,,Bursa_Kayseri
628,İzmir,Ankara,Kara,981.31,626.5,Bireysel,1,Diesel,Electric,1,38.13055485230271,12000.0,0.2,0.45,56.385000000000005,İzmir_Ankara
629,Adana,Ankara,Hava,862.07,1868.5,Bireysel,1,Hybrid,Diesel,0,25.587196512055883,,,,,Adana_Ankara
630,Ankara,Kayseri,Kara,1482.55,1070.3,Bireysel,1,Hybrid,Electric,0,68.18999075462283,,,,,Ankara_Kayseri
631,İzmir,Konya,Hava,1726.63,580.0,Bireysel,1,Electric,Electric,1,55.15328933645364,4000.0,0.4316575,0.05,12.5180675,İzmir_Konya
632,Antalya,İstanbul,Kara,1066.12,828.4,Kurumsal,1,Diesel,Diesel,2,77.19862210220482,12000.0,0.2,0.45,74.556,Antalya_İstanbul
633,Samsun,Gaziantep,Kara,1579.92,1217.3,Bireysel,1,Electric,Electric,0,77.14468416854696,4000.0,0.39498,0.05,24.0404577,Samsun_Gaziantep
634,Ankara,İzmir,Kara,597.09,1323.3,Bireysel,1,Electric,Petrol,2,66.2567409576638,4000.0,0.2,0.05,13.233000000000002,Ankara_İzmir
635,Kayseri,Adana,Kara,1085.03,350.1,Bireysel,1,Diesel,Electric,1,10.0,12000.0,0.2,0.45,31.509000000000004,Kayseri_Adana
636,Gaziantep,Samsun,Kara,693.73,1955.2,Bireysel,1,Hybrid,Electric,1,25.6845327723046,,,,,Gaziantep_Samsun
637,Ankara,Adana,Kara,831.33,1112.3,Bireysel,1,Electric,Electric,1,38.479683853246485,4000.0,0.2078325,0.05,11.5586044875,Ankara_Adana
638,Antalya,Samsun,Kara,1466.17,314.6,Kurumsal,1,Diesel,Electric,1,71.75256756828861,12000.0,0.2,0.45,28.314000000000007,Antalya_Samsun
639,Konya,Ankara,Kara,1763.92,1792.6,Kurumsal,1,Hybrid,Electric,0,94.6754883502982,,,,,Konya_Ankara
640,Gaziantep,Samsun,Hava,247.38,195.5,Bireysel,0,Electric,Diesel,1,50.20527193475768,4000.0,0.2,0.05,1.955,Gaziantep_Samsun
641,İstanbul,Ankara,Kara,1271.11,1820.1,Bireysel,1,Diesel,Diesel,1,81.0536167525979,12000.0,0.2,0.45,163.809,İstanbul_Ankara
642,Adana,Gaziantep,Kara,1166.38,1993.3,Bireysel,1,Electric,Diesel,0,120.0,4000.0,0.291595,0.05,29.061815675000005,Adana_Gaziantep
643,İstanbul,Gaziantep,Hava,241.24,1415.8,Bireysel,1,Electric,Diesel,2,79.67786028558474,4000.0,0.2,0.05,14.158,İstanbul_Gaziantep
644,Ankara,Adana,Kara,427.73,1552.4,Kurumsal,1,Hybrid,Diesel,0,33.96818879829847,,,,,Ankara_Adana
645,İstanbul,Bursa,Kara,625.45,707.7,Bireysel,1,Diesel,Petrol,0,39.23349404593318,12000.0,0.2,0.45,63.69300000000001,İstanbul_Bursa
646,Antalya,Konya,Hava,338.03,1886.1,Bireysel,1,Diesel,Diesel,2,42.36761885696379,12000.0,0.2,0.45,169.74900000000002,Antalya_Konya
647,Kayseri,Bursa,Hava,491.24,1082.9,Bireysel,1,Diesel,Diesel,1,32.24682574279396,12000.0,0.2,0.45,97.461,Kayseri_Bursa
648,Samsun,Bursa,Kara,538.86,1478.2,Bireysel,0,Electric,Diesel,0,45.80139120835281,4000.0,0.2,0.05,14.782000000000004,Samsun_Bursa
649,Adana,İzmir,Kara,674.67,1852.0,Kurumsal,1,Electric,Diesel,0,49.12532912744927,4000.0,0.2,0.05,18.520000000000003,Adana_İzmir
650,İstanbul,Kayseri,Deniz,1500.03,1951.6,Bireysel,1,Diesel,Electric,1,23.185539505012976,12000.0,0.2,0.45,175.644,İstanbul_Kayseri
651,İstanbul,Adana,Hava,1145.96,1674.7,Kurumsal,1,Diesel,Diesel,1,98.41187581309528,12000.0,0.2,0.45,150.723,İstanbul_Adana
652,Ankara,Kayseri,Kara,1972.56,640.9,Bireysel,1,Diesel,Electric,0,49.135234067873846,12000.0,0.2,0.45,57.681,Ankara_Kayseri
653,Samsun,İzmir,Hava,832.4,1934.8,Kurumsal,1,Electric,Electric,1,45.13905606928385,4000.0,0.2081,0.05,20.131594000000003,Samsun_İzmir
654,İzmir,Samsun,Kara,1508.96,1274.8,Bireysel,1,Electric,Electric,1,27.96820763043854,4000.0,0.37724,0.05,24.0452776,İzmir_Samsun
655,İstanbul,Kayseri,Kara,1743.58,1864.8,Bireysel,1,Diesel,Petrol,0,54.76832156366502,12000.0,0.2,0.45,167.832,İstanbul_Kayseri
656,Antalya,Ankara,Kara,1359.56,1368.4,Kurumsal,1,Hybrid,Diesel,1,81.39149402914435,,,,,Antalya_Ankara
657,Konya,Adana,Hava,826.67,649.1,Bireysel,1,Diesel,Electric,1,99.07200598779532,12000.0,0.2,0.45,58.41900000000001,Konya_Adana
658,Adana,Konya,Kara,1508.42,771.5,Bireysel,1,Hybrid,Electric,0,74.12392281828696,,,,,Adana_Konya
659,İstanbul,Samsun,Hava,411.32,1123.4,Bireysel,1,Hybrid,Petrol,2,13.857446399584006,,,,,İstanbul_Samsun
660,Antalya,İzmir,Kara,658.47,1590.5,Kurumsal,1,Hybrid,Diesel,2,32.37685748639757,,,,,Antalya_İzmir
661,Antalya,Kayseri,Kara,1095.64,670.1,Bireysel,1,Hybrid,Petrol,1,88.50770698434988,,,,,Antalya_Kayseri
662,Adana,İzmir,Kara,1152.94,1180.5,Kurumsal,1,Electric,Diesel,0,60.78925518900432,4000.0,0.288235,0.05,17.013070875000004,Adana_İzmir
663,İzmir,Konya,Hava,49.17,724.0,Bireysel,1,Diesel,Electric,0,82.98775277245562,12000.0,0.2,0.45,65.16000000000001,İzmir_Konya
664,Antalya,Bursa,Kara,1890.5,1640.8,Bireysel,0,Hybrid,Petrol,2,85.16293844015033,,,,,Antalya_Bursa
665,Konya,Gaziantep,Kara,1394.77,960.1,Kurumsal,1,Hybrid,Diesel,1,43.14302197082051,,,,,Konya_Gaziantep
666,Antalya,Konya,Hava,993.93,199.6,Bireysel,1,Hybrid,Electric,0,52.38426152300445,,,,,Antalya_Konya
667,Antalya,Adana,Kara,1866.59,373.8,Kurumsal,1,Electric,Diesel,0,81.51054385012779,4000.0,0.4666475,0.05,8.721641775,Antalya_Adana
668,Antalya,Konya,Deniz,881.0,169.2,Kurumsal,1,Hybrid,Electric,1,84.70406555306569,,,,,Antalya_Konya
669,Kayseri,İzmir,Kara,1960.97,1023.6,Bireysel,1,Hybrid,Electric,0,108.9857215501491,,,,,Kayseri_İzmir
670,Kayseri,Ankara,Hava,1027.01,257.4,Bireysel,0,Electric,Petrol,1,64.93011364957901,4000.0,0.2567525,0.05,3.304404675,Kayseri_Ankara
671,İzmir,Adana,Kara,233.0,272.6,Bireysel,1,Diesel,Electric,1,75.3752824236069,12000.0,0.2,0.45,24.53400000000001,İzmir_Adana
672,İstanbul,Ankara,Deniz,1530.78,1885.0,Kurumsal,0,Hybrid,Petrol,1,45.16460571368584,,,,,İstanbul_Ankara
673,Antalya,İzmir,Kara,1359.4,1751.7,Kurumsal,0,Hybrid,Petrol,2,69.33725605279747,,,,,Antalya_İzmir
674,Samsun,Adana,Kara,1547.11,931.6,Bireysel,1,Diesel,Diesel,2,58.08267194079247,12000.0,0.2,0.45,83.84400000000001,Samsun_Adana
675,İstanbul,Antalya,Kara,1903.13,1972.3,Bireysel,1,Diesel,Petrol,0,79.50617180278118,12000.0,0.2,0.45,177.507,İstanbul_Antalya
676,İzmir,Gaziantep,Kara,1554.1,50.4,Bireysel,1,Electric,Electric,0,89.27228846882096,4000.0,0.3885249999999999,0.05,0.979083,İzmir_Gaziantep
677,Bursa,Samsun,Kara,1224.62,1247.3,Kurumsal,1,Electric,Petrol,2,38.07874280368692,4000.0,0.3061549999999999,0.05,19.093356575,Bursa_Samsun
678,İstanbul,İzmir,Deniz,1715.33,1252.0,Bireysel,0,Electric,Electric,1,36.24259976725989,4000.0,0.4288325,0.05,26.8449145,İstanbul_İzmir
679,İstanbul,Kayseri,Kara,1348.13,942.0,Bireysel,1,Electric,Diesel,1,77.0316734288055,4000.0,0.3370325,0.05,15.87423075,İstanbul_Kayseri
680,Gaziantep,İzmir,Hava,819.2,824.0,Bireysel,0,Diesel,Electric,0,54.70532100289921,12000.0,0.2,0.45,74.16000000000001,Gaziantep_İzmir
681,Ankara,İzmir,Hava,1771.81,938.0,Kurumsal,1,Electric,Diesel,1,74.62209840910957,4000.0,0.4429524999999999,0.05,20.77447225,Ankara_İzmir
682,Gaziantep,Adana,Hava,447.69,859.2,Bireysel,0,Diesel,Petrol,2,51.75972294026637,12000.0,0.2,0.45,77.32800000000002,Gaziantep_Adana
683,Konya,İstanbul,Kara,1430.71,1474.5,Bireysel,0,Diesel,Electric,1,84.53771979337337,12000.0,0.2,0.45,132.705,Konya_İstanbul
684,Kayseri,Konya,Kara,1763.72,313.9,Bireysel,1,Diesel,Electric,0,53.6190088843169,12000.0,0.2,0.45,28.251,Kayseri_Konya
685,Kayseri,İstanbul,Hava,1463.98,435.4,Bireysel,1,Hybrid,Petrol,0,47.64665219248879,,,,,Kayseri_İstanbul
686,Ankara,Antalya,Deniz,1396.06,402.0,Kurumsal,1,Diesel,Electric,1,57.37002356393762,12000.0,0.2,0.45,36.18,Ankara_Antalya
687,Adana,Kayseri,Kara,1506.51,561.8,Kurumsal,1,Electric,Petrol,1,63.08500363237128,4000.0,0.3766275,0.05,10.579466475,Adana_Kayseri
688,Adana,Gaziantep,Kara,932.79,1074.3,Bireysel,0,Hybrid,Electric,2,64.06773114110305,,,,,Adana_Gaziantep
689,İzmir,Bursa,Kara,1748.97,266.9,Bireysel,1,Electric,Electric,0,17.614730748014217,4000.0,0.4372425,0.05,5.8350011625,İzmir_Bursa
690,Ankara,Antalya,Deniz,410.86,1742.9,Bireysel,1,Hybrid,Diesel,1,105.9415167583407,,,,,Ankara_Antalya
691,İstanbul,Bursa,Kara,259.14,629.9,Bireysel,1,Electric,Electric,1,81.80539289274228,4000.0,0.2,0.05,6.299,İstanbul_Bursa
692,Adana,Bursa,Kara,574.59,366.9,Kurumsal,1,Diesel,Diesel,1,23.69667584050909,12000.0,0.2,0.45,33.021,Adana_Bursa
693,Antalya,Gaziantep,Hava,1065.5,1367.5,Bireysel,1,Diesel,Electric,0,66.78498367862575,12000.0,0.2,0.45,123.075,Antalya_Gaziantep
694,Samsun,Ankara,Kara,1023.57,124.3,Bireysel,1,Diesel,Electric,0,49.718450079146976,12000.0,0.2,0.45,11.187,Samsun_Ankara
695,İstanbul,İzmir,Kara,1642.09,1258.9,Bireysel,1,Electric,Electric,1,17.055153070935333,4000.0,0.4105224999999999,0.05,25.8403387625,İstanbul_İzmir
696,Konya,İzmir,Hava,812.11,1411.5,Bireysel,1,Hybrid,Petrol,2,86.53593324019091,,,,,Konya_İzmir
697,Antalya,Samsun,Deniz,971.27,469.1,Bireysel,1,Hybrid,Petrol,0,62.790295831630765,,,,,Antalya_Samsun
698,Antalya,Bursa,Kara,31.67,131.8,Bireysel,1,Hybrid,Petrol,1,19.020726140479304,,,,,Antalya_Bursa
699,Ankara,Kayseri,Kara,822.43,759.1,Bireysel,1,Hybrid,Electric,2,53.992635762649925,,,,,Ankara_Kayseri
700,İzmir,Antalya,Kara,1297.31,242.3,Kurumsal,1,Hybrid,Diesel,1,62.49054088086359,,,,,İzmir_Antalya
701,Konya,Ankara,Kara,35.94,277.1,Bireysel,1,Electric,Petrol,0,77.8624648375286,4000.0,0.2,0.05,2.771000000000001,Konya_Ankara
702,Adana,Bursa,Hava,565.36,545.8,Bireysel,1,Hybrid,Diesel,1,47.23079724269248,,,,,Adana_Bursa
703,Ankara,Gaziantep,Kara,419.87,626.2,Kurumsal,1,Electric,Electric,1,20.05320584687349,4000.0,0.2,0.05,6.2620000000000005,Ankara_Gaziantep
704,Adana,Ankara,Kara,88.76,1083.4,Bireysel,1,Diesel,Diesel,1,81.40131688556284,12000.0,0.2,0.45,97.506,Adana_Ankara
705,Ankara,Bursa,Kara,961.12,1372.9,Kurumsal,0,Hybrid,Diesel,0,47.06769336191153,,,,,Ankara_Bursa
706,Ankara,Adana,Kara,367.54,1205.9,Bireysel,1,Hybrid,Electric,2,45.170926627535046,,,,,Ankara_Adana
707,Ankara,Konya,Kara,1487.45,339.3,Bireysel,0,Diesel,Electric,1,69.90569120807706,12000.0,0.2,0.45,30.537000000000003,Ankara_Konya
